Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,League,Country,Game
2005-01-01,Newcastle,Birmingham,2,1,2004-05,Premier,England,2005-01-01_Newcastle_Birmingham
2005-01-01,Portsmouth,Norwich,1,1,2004-05,Premier,England,2005-01-01_Portsmouth_Norwich
2005-01-01,Tottenham,Everton,5,2,2004-05,Premier,England,2005-01-01_Tottenham_Everton
2005-01-03,Blackburn,Charlton,1,0,2004-05,Premier,England,2005-01-03_Blackburn_Charlton
2005-01-03,Crystal Palace,Aston Villa,2,0,2004-05,Premier,England,2005-01-03_Crystal Palace_Aston Villa
2005-01-03,Norwich,Liverpool,1,2,2004-05,Premier,England,2005-01-03_Norwich_Liverpool
2005-01-03,West Brom,Newcastle,0,0,2004-05,Premier,England,2005-01-03_West Brom_Newcastle
2005-01-04,Arsenal,Man City,1,1,2004-05,Premier,England,2005-01-04_Arsenal_Man City
2005-01-04,Birmingham,Bolton,1,2,2004-05,Premier,England,2005-01-04_Birmingham_Bolton
2005-01-04,Chelsea,Middlesbrough,2,0,2004-05,Premier,England,2005-01-04_Chelsea_Middlesbrough
2005-01-04,Everton,Portsmouth,2,1,2004-05,Premier,England,2005-01-04_Everton_Portsmouth
2005-01-04,Man United,Tottenham,0,0,2004-05,Premier,England,2005-01-04_Man United_Tottenham
2005-01-05,Southampton,Fulham,3,3,2004-05,Premier,England,2005-01-05_Southampton_Fulham
2005-01-15,Aston Villa,Norwich,3,0,2004-05,Premier,England,2005-01-15_Aston Villa_Norwich
2005-01-15,Bolton,Arsenal,1,0,2004-05,Premier,England,2005-01-15_Bolton_Arsenal
2005-01-15,Charlton,Birmingham,3,1,2004-05,Premier,England,2005-01-15_Charlton_Birmingham
2005-01-15,Liverpool,Man United,0,1,2004-05,Premier,England,2005-01-15_Liverpool_Man United
2005-01-15,Man City,Crystal Palace,3,1,2004-05,Premier,England,2005-01-15_Man City_Crystal Palace
2005-01-15,Newcastle,Southampton,2,1,2004-05,Premier,England,2005-01-15_Newcastle_Southampton
2005-01-15,Portsmouth,Blackburn,0,1,2004-05,Premier,England,2005-01-15_Portsmouth_Blackburn
2005-01-15,Tottenham,Chelsea,0,2,2004-05,Premier,England,2005-01-15_Tottenham_Chelsea
2005-01-16,Fulham,West Brom,1,0,2004-05,Premier,England,2005-01-16_Fulham_West Brom
2005-01-16,Middlesbrough,Everton,1,1,2004-05,Premier,England,2005-01-16_Middlesbrough_Everton
2005-01-22,Birmingham,Fulham,1,2,2004-05,Premier,England,2005-01-22_Birmingham_Fulham
2005-01-22,Chelsea,Portsmouth,3,0,2004-05,Premier,England,2005-01-22_Chelsea_Portsmouth
2005-01-22,Crystal Palace,Tottenham,3,0,2004-05,Premier,England,2005-01-22_Crystal Palace_Tottenham
2005-01-22,Everton,Charlton,0,1,2004-05,Premier,England,2005-01-22_Everton_Charlton
2005-01-22,Man United,Aston Villa,3,1,2004-05,Premier,England,2005-01-22_Man United_Aston Villa
2005-01-22,Norwich,Middlesbrough,4,4,2004-05,Premier,England,2005-01-22_Norwich_Middlesbrough
2005-01-22,Southampton,Liverpool,2,0,2004-05,Premier,England,2005-01-22_Southampton_Liverpool
2005-01-22,West Brom,Man City,2,0,2004-05,Premier,England,2005-01-22_West Brom_Man City
2005-01-23,Arsenal,Newcastle,1,0,2004-05,Premier,England,2005-01-23_Arsenal_Newcastle
2005-01-24,Blackburn,Bolton,0,1,2004-05,Premier,England,2005-01-24_Blackburn_Bolton
2005-02-01,Arsenal,Man United,2,4,2004-05,Premier,England,2005-02-01_Arsenal_Man United
2005-02-01,Bolton,Tottenham,3,1,2004-05,Premier,England,2005-02-01_Bolton_Tottenham
2005-02-01,Charlton,Liverpool,1,2,2004-05,Premier,England,2005-02-01_Charlton_Liverpool
2005-02-01,Portsmouth,Middlesbrough,2,1,2004-05,Premier,England,2005-02-01_Portsmouth_Middlesbrough
2005-02-01,West Brom,Crystal Palace,2,2,2004-05,Premier,England,2005-02-01_West Brom_Crystal Palace
2005-02-02,Birmingham,Southampton,2,1,2004-05,Premier,England,2005-02-02_Birmingham_Southampton
2005-02-02,Blackburn,Chelsea,0,1,2004-05,Premier,England,2005-02-02_Blackburn_Chelsea
2005-02-02,Everton,Norwich,1,0,2004-05,Premier,England,2005-02-02_Everton_Norwich
2005-02-02,Fulham,Aston Villa,1,1,2004-05,Premier,England,2005-02-02_Fulham_Aston Villa
2005-02-02,Man City,Newcastle,1,1,2004-05,Premier,England,2005-02-02_Man City_Newcastle
2005-02-05,Aston Villa,Arsenal,1,3,2004-05,Premier,England,2005-02-05_Aston Villa_Arsenal
2005-02-05,Crystal Palace,Bolton,0,1,2004-05,Premier,England,2005-02-05_Crystal Palace_Bolton
2005-02-05,Liverpool,Fulham,3,1,2004-05,Premier,England,2005-02-05_Liverpool_Fulham
2005-02-05,Man United,Birmingham,2,0,2004-05,Premier,England,2005-02-05_Man United_Birmingham
2005-02-05,Middlesbrough,Blackburn,1,0,2004-05,Premier,England,2005-02-05_Middlesbrough_Blackburn
2005-02-05,Newcastle,Charlton,1,1,2004-05,Premier,England,2005-02-05_Newcastle_Charlton
2005-02-05,Norwich,West Brom,3,2,2004-05,Premier,England,2005-02-05_Norwich_West Brom
2005-02-05,Tottenham,Portsmouth,3,1,2004-05,Premier,England,2005-02-05_Tottenham_Portsmouth
2005-02-06,Chelsea,Man City,0,0,2004-05,Premier,England,2005-02-06_Chelsea_Man City
2005-02-06,Southampton,Everton,2,2,2004-05,Premier,England,2005-02-06_Southampton_Everton
2005-02-12,Birmingham,Liverpool,2,0,2004-05,Premier,England,2005-02-12_Birmingham_Liverpool
2005-02-12,Blackburn,Norwich,3,0,2004-05,Premier,England,2005-02-12_Blackburn_Norwich
2005-02-12,Bolton,Middlesbrough,0,0,2004-05,Premier,England,2005-02-12_Bolton_Middlesbrough
2005-02-12,Everton,Chelsea,0,1,2004-05,Premier,England,2005-02-12_Everton_Chelsea
2005-02-12,Portsmouth,Aston Villa,1,2,2004-05,Premier,England,2005-02-12_Portsmouth_Aston Villa
2005-02-13,Man City,Man United,0,2,2004-05,Premier,England,2005-02-13_Man City_Man United
2005-02-14,Arsenal,Crystal Palace,5,1,2004-05,Premier,England,2005-02-14_Arsenal_Crystal Palace
2005-02-22,West Brom,Southampton,0,0,2004-05,Premier,England,2005-02-22_West Brom_Southampton
2005-02-26,Aston Villa,Everton,1,3,2004-05,Premier,England,2005-02-26_Aston Villa_Everton
2005-02-26,Crystal Palace,Birmingham,2,0,2004-05,Premier,England,2005-02-26_Crystal Palace_Birmingham
2005-02-26,Man United,Portsmouth,2,1,2004-05,Premier,England,2005-02-26_Man United_Portsmouth
2005-02-26,Southampton,Arsenal,1,1,2004-05,Premier,England,2005-02-26_Southampton_Arsenal
2005-02-26,Tottenham,Fulham,2,0,2004-05,Premier,England,2005-02-26_Tottenham_Fulham
2005-02-27,Middlesbrough,Charlton,2,2,2004-05,Premier,England,2005-02-27_Middlesbrough_Charlton
2005-02-27,Newcastle,Bolton,2,1,2004-05,Premier,England,2005-02-27_Newcastle_Bolton
2005-02-28,Norwich,Man City,2,3,2004-05,Premier,England,2005-02-28_Norwich_Man City
2005-03-05,Arsenal,Portsmouth,3,0,2004-05,Premier,England,2005-03-05_Arsenal_Portsmouth
2005-03-05,Aston Villa,Middlesbrough,2,0,2004-05,Premier,England,2005-03-05_Aston Villa_Middlesbrough
2005-03-05,Crystal Palace,Man United,0,0,2004-05,Premier,England,2005-03-05_Crystal Palace_Man United
2005-03-05,Fulham,Charlton,0,0,2004-05,Premier,England,2005-03-05_Fulham_Charlton
2005-03-05,Newcastle,Liverpool,1,0,2004-05,Premier,England,2005-03-05_Newcastle_Liverpool
2005-03-05,Norwich,Chelsea,1,3,2004-05,Premier,England,2005-03-05_Norwich_Chelsea
2005-03-05,Southampton,Tottenham,1,0,2004-05,Premier,England,2005-03-05_Southampton_Tottenham
2005-03-06,Everton,Blackburn,0,1,2004-05,Premier,England,2005-03-06_Everton_Blackburn
2005-03-06,West Brom,Birmingham,2,0,2004-05,Premier,England,2005-03-06_West Brom_Birmingham
2005-03-07,Man City,Bolton,0,1,2004-05,Premier,England,2005-03-07_Man City_Bolton
2005-03-15,Chelsea,West Brom,1,0,2004-05,Premier,England,2005-03-15_Chelsea_West Brom
2005-03-16,Charlton,Tottenham,2,0,2004-05,Premier,England,2005-03-16_Charlton_Tottenham
2005-03-16,Liverpool,Blackburn,0,0,2004-05,Premier,England,2005-03-16_Liverpool_Blackburn
2005-03-19,Blackburn,Arsenal,0,1,2004-05,Premier,England,2005-03-19_Blackburn_Arsenal
2005-03-19,Bolton,Norwich,1,0,2004-05,Premier,England,2005-03-19_Bolton_Norwich
2005-03-19,Charlton,West Brom,1,4,2004-05,Premier,England,2005-03-19_Charlton_West Brom
2005-03-19,Chelsea,Crystal Palace,4,1,2004-05,Premier,England,2005-03-19_Chelsea_Crystal Palace
2005-03-19,Man United,Fulham,1,0,2004-05,Premier,England,2005-03-19_Man United_Fulham
2005-03-19,Portsmouth,Newcastle,1,1,2004-05,Premier,England,2005-03-19_Portsmouth_Newcastle
2005-03-19,Tottenham,Man City,2,1,2004-05,Premier,England,2005-03-19_Tottenham_Man City
2005-03-20,Birmingham,Aston Villa,2,0,2004-05,Premier,England,2005-03-20_Birmingham_Aston Villa
2005-03-20,Liverpool,Everton,2,1,2004-05,Premier,England,2005-03-20_Liverpool_Everton
2005-03-20,Middlesbrough,Southampton,1,3,2004-05,Premier,England,2005-03-20_Middlesbrough_Southampton
2005-04-02,Arsenal,Norwich,4,1,2004-05,Premier,England,2005-04-02_Arsenal_Norwich
2005-04-02,Birmingham,Tottenham,1,1,2004-05,Premier,England,2005-04-02_Birmingham_Tottenham
2005-04-02,Charlton,Man City,2,2,2004-05,Premier,England,2005-04-02_Charlton_Man City
2005-04-02,Crystal Palace,Middlesbrough,0,1,2004-05,Premier,England,2005-04-02_Crystal Palace_Middlesbrough
2005-04-02,Liverpool,Bolton,1,0,2004-05,Premier,England,2005-04-02_Liverpool_Bolton
2005-04-02,Man United,Blackburn,0,0,2004-05,Premier,England,2005-04-02_Man United_Blackburn
2005-04-02,Newcastle,Aston Villa,0,3,2004-05,Premier,England,2005-04-02_Newcastle_Aston Villa
2005-04-02,Southampton,Chelsea,1,3,2004-05,Premier,England,2005-04-02_Southampton_Chelsea
2005-04-03,Fulham,Portsmouth,3,1,2004-05,Premier,England,2005-04-03_Fulham_Portsmouth
2005-04-03,West Brom,Everton,1,0,2004-05,Premier,England,2005-04-03_West Brom_Everton
2005-04-09,Blackburn,Southampton,3,0,2004-05,Premier,England,2005-04-09_Blackburn_Southampton
2005-04-09,Bolton,Fulham,3,1,2004-05,Premier,England,2005-04-09_Bolton_Fulham
2005-04-09,Chelsea,Birmingham,1,1,2004-05,Premier,England,2005-04-09_Chelsea_Birmingham
2005-04-09,Man City,Liverpool,1,0,2004-05,Premier,England,2005-04-09_Man City_Liverpool
2005-04-09,Middlesbrough,Arsenal,0,1,2004-05,Premier,England,2005-04-09_Middlesbrough_Arsenal
2005-04-09,Norwich,Man United,2,0,2004-05,Premier,England,2005-04-09_Norwich_Man United
2005-04-09,Portsmouth,Charlton,4,2,2004-05,Premier,England,2005-04-09_Portsmouth_Charlton
2005-04-10,Aston Villa,West Brom,1,1,2004-05,Premier,England,2005-04-10_Aston Villa_West Brom
2005-04-10,Everton,Crystal Palace,4,0,2004-05,Premier,England,2005-04-10_Everton_Crystal Palace
2005-04-10,Tottenham,Newcastle,1,0,2004-05,Premier,England,2005-04-10_Tottenham_Newcastle
2005-04-16,Birmingham,Portsmouth,0,0,2004-05,Premier,England,2005-04-16_Birmingham_Portsmouth
2005-04-16,Charlton,Bolton,1,2,2004-05,Premier,England,2005-04-16_Charlton_Bolton
2005-04-16,Crystal Palace,Norwich,3,3,2004-05,Premier,England,2005-04-16_Crystal Palace_Norwich
2005-04-16,Fulham,Man City,1,1,2004-05,Premier,England,2005-04-16_Fulham_Man City
2005-04-16,Liverpool,Tottenham,2,2,2004-05,Premier,England,2005-04-16_Liverpool_Tottenham
2005-04-16,Southampton,Aston Villa,2,3,2004-05,Premier,England,2005-04-16_Southampton_Aston Villa
2005-04-19,Bolton,Southampton,1,1,2004-05,Premier,England,2005-04-19_Bolton_Southampton
2005-04-19,Middlesbrough,Fulham,1,1,2004-05,Premier,England,2005-04-19_Middlesbrough_Fulham
2005-04-20,Aston Villa,Charlton,0,0,2004-05,Premier,England,2005-04-20_Aston Villa_Charlton
2005-04-20,Blackburn,Crystal Palace,1,0,2004-05,Premier,England,2005-04-20_Blackburn_Crystal Palace
2005-04-20,Chelsea,Arsenal,0,0,2004-05,Premier,England,2005-04-20_Chelsea_Arsenal
2005-04-20,Everton,Man United,1,0,2004-05,Premier,England,2005-04-20_Everton_Man United
2005-04-20,Man City,Birmingham,3,0,2004-05,Premier,England,2005-04-20_Man City_Birmingham
2005-04-20,Norwich,Newcastle,2,1,2004-05,Premier,England,2005-04-20_Norwich_Newcastle
2005-04-20,Portsmouth,Liverpool,1,2,2004-05,Premier,England,2005-04-20_Portsmouth_Liverpool
2005-04-20,Tottenham,West Brom,1,1,2004-05,Premier,England,2005-04-20_Tottenham_West Brom
2005-04-23,Aston Villa,Bolton,1,1,2004-05,Premier,England,2005-04-23_Aston Villa_Bolton
2005-04-23,Blackburn,Man City,0,0,2004-05,Premier,England,2005-04-23_Blackburn_Man City
2005-04-23,Chelsea,Fulham,3,1,2004-05,Premier,England,2005-04-23_Chelsea_Fulham
2005-04-23,Crystal Palace,Liverpool,1,0,2004-05,Premier,England,2005-04-23_Crystal Palace_Liverpool
2005-04-23,Everton,Birmingham,1,1,2004-05,Premier,England,2005-04-23_Everton_Birmingham
2005-04-23,Middlesbrough,West Brom,4,0,2004-05,Premier,England,2005-04-23_Middlesbrough_West Brom
2005-04-23,Norwich,Charlton,1,0,2004-05,Premier,England,2005-04-23_Norwich_Charlton
2005-04-24,Man United,Newcastle,2,1,2004-05,Premier,England,2005-04-24_Man United_Newcastle
2005-04-24,Portsmouth,Southampton,4,1,2004-05,Premier,England,2005-04-24_Portsmouth_Southampton
2005-04-25,Arsenal,Tottenham,1,0,2004-05,Premier,England,2005-04-25_Arsenal_Tottenham
2005-04-26,West Brom,Blackburn,1,1,2004-05,Premier,England,2005-04-26_West Brom_Blackburn
2005-04-27,Newcastle,Middlesbrough,0,0,2004-05,Premier,England,2005-04-27_Newcastle_Middlesbrough
2005-04-30,Birmingham,Blackburn,2,1,2004-05,Premier,England,2005-04-30_Birmingham_Blackburn
2005-04-30,Bolton,Chelsea,0,2,2004-05,Premier,England,2005-04-30_Bolton_Chelsea
2005-04-30,Fulham,Everton,2,0,2004-05,Premier,England,2005-04-30_Fulham_Everton
2005-04-30,Liverpool,Middlesbrough,1,1,2004-05,Premier,England,2005-04-30_Liverpool_Middlesbrough
2005-04-30,Man City,Portsmouth,2,0,2004-05,Premier,England,2005-04-30_Man City_Portsmouth
2005-04-30,Newcastle,Crystal Palace,0,0,2004-05,Premier,England,2005-04-30_Newcastle_Crystal Palace
2005-04-30,Southampton,Norwich,4,3,2004-05,Premier,England,2005-04-30_Southampton_Norwich
2005-05-01,Charlton,Man United,0,4,2004-05,Premier,England,2005-05-01_Charlton_Man United
2005-05-01,Tottenham,Aston Villa,5,1,2004-05,Premier,England,2005-05-01_Tottenham_Aston Villa
2005-05-02,West Brom,Arsenal,0,2,2004-05,Premier,England,2005-05-02_West Brom_Arsenal
2005-05-04,Fulham,Newcastle,1,3,2004-05,Premier,England,2005-05-04_Fulham_Newcastle
2005-05-07,Aston Villa,Man City,1,2,2004-05,Premier,England,2005-05-07_Aston Villa_Man City
2005-05-07,Blackburn,Fulham,1,3,2004-05,Premier,England,2005-05-07_Blackburn_Fulham
2005-05-07,Chelsea,Charlton,1,0,2004-05,Premier,England,2005-05-07_Chelsea_Charlton
2005-05-07,Crystal Palace,Southampton,2,2,2004-05,Premier,England,2005-05-07_Crystal Palace_Southampton
2005-05-07,Everton,Newcastle,2,0,2004-05,Premier,England,2005-05-07_Everton_Newcastle
2005-05-07,Man United,West Brom,1,1,2004-05,Premier,England,2005-05-07_Man United_West Brom
2005-05-07,Middlesbrough,Tottenham,1,0,2004-05,Premier,England,2005-05-07_Middlesbrough_Tottenham
2005-05-07,Norwich,Birmingham,1,0,2004-05,Premier,England,2005-05-07_Norwich_Birmingham
2005-05-07,Portsmouth,Bolton,1,1,2004-05,Premier,England,2005-05-07_Portsmouth_Bolton
2005-05-08,Arsenal,Liverpool,3,1,2004-05,Premier,England,2005-05-08_Arsenal_Liverpool
2005-05-10,Man United,Chelsea,1,3,2004-05,Premier,England,2005-05-10_Man United_Chelsea
2005-05-11,Arsenal,Everton,7,0,2004-05,Premier,England,2005-05-11_Arsenal_Everton
2005-05-15,Birmingham,Arsenal,2,1,2004-05,Premier,England,2005-05-15_Birmingham_Arsenal
2005-05-15,Bolton,Everton,3,2,2004-05,Premier,England,2005-05-15_Bolton_Everton
2005-05-15,Charlton,Crystal Palace,2,2,2004-05,Premier,England,2005-05-15_Charlton_Crystal Palace
2005-05-15,Fulham,Norwich,6,0,2004-05,Premier,England,2005-05-15_Fulham_Norwich
2005-05-15,Liverpool,Aston Villa,2,1,2004-05,Premier,England,2005-05-15_Liverpool_Aston Villa
2005-05-15,Man City,Middlesbrough,1,1,2004-05,Premier,England,2005-05-15_Man City_Middlesbrough
2005-05-15,Newcastle,Chelsea,1,1,2004-05,Premier,England,2005-05-15_Newcastle_Chelsea
2005-05-15,Southampton,Man United,1,2,2004-05,Premier,England,2005-05-15_Southampton_Man United
2005-05-15,Tottenham,Blackburn,0,0,2004-05,Premier,England,2005-05-15_Tottenham_Blackburn
2005-05-15,West Brom,Portsmouth,2,0,2004-05,Premier,England,2005-05-15_West Brom_Portsmouth
2005-08-13,Aston Villa,Bolton,2,2,2005-06,Premier,England,2005-08-13_Aston Villa_Bolton
2005-08-13,Everton,Man United,0,2,2005-06,Premier,England,2005-08-13_Everton_Man United
2005-08-13,Fulham,Birmingham,0,0,2005-06,Premier,England,2005-08-13_Fulham_Birmingham
2005-08-13,Man City,West Brom,0,0,2005-06,Premier,England,2005-08-13_Man City_West Brom
2005-08-13,Middlesbrough,Liverpool,0,0,2005-06,Premier,England,2005-08-13_Middlesbrough_Liverpool
2005-08-13,Portsmouth,Tottenham,0,2,2005-06,Premier,England,2005-08-13_Portsmouth_Tottenham
2005-08-13,Sunderland,Charlton,1,3,2005-06,Premier,England,2005-08-13_Sunderland_Charlton
2005-08-13,West Ham,Blackburn,3,1,2005-06,Premier,England,2005-08-13_West Ham_Blackburn
2005-08-14,Arsenal,Newcastle,2,0,2005-06,Premier,England,2005-08-14_Arsenal_Newcastle
2005-08-14,Wigan,Chelsea,0,1,2005-06,Premier,England,2005-08-14_Wigan_Chelsea
2005-08-20,Birmingham,Man City,1,2,2005-06,Premier,England,2005-08-20_Birmingham_Man City
2005-08-20,Blackburn,Fulham,2,1,2005-06,Premier,England,2005-08-20_Blackburn_Fulham
2005-08-20,Charlton,Wigan,1,0,2005-06,Premier,England,2005-08-20_Charlton_Wigan
2005-08-20,Liverpool,Sunderland,1,0,2005-06,Premier,England,2005-08-20_Liverpool_Sunderland
2005-08-20,Man United,Aston Villa,1,0,2005-06,Premier,England,2005-08-20_Man United_Aston Villa
2005-08-20,Newcastle,West Ham,0,0,2005-06,Premier,England,2005-08-20_Newcastle_West Ham
2005-08-20,Tottenham,Middlesbrough,2,0,2005-06,Premier,England,2005-08-20_Tottenham_Middlesbrough
2005-08-20,West Brom,Portsmouth,2,1,2005-06,Premier,England,2005-08-20_West Brom_Portsmouth
2005-08-21,Bolton,Everton,0,1,2005-06,Premier,England,2005-08-21_Bolton_Everton
2005-08-21,Chelsea,Arsenal,1,0,2005-06,Premier,England,2005-08-21_Chelsea_Arsenal
2005-08-23,Birmingham,Middlesbrough,0,3,2005-06,Premier,England,2005-08-23_Birmingham_Middlesbrough
2005-08-23,Portsmouth,Aston Villa,1,1,2005-06,Premier,England,2005-08-23_Portsmouth_Aston Villa
2005-08-23,Sunderland,Man City,1,2,2005-06,Premier,England,2005-08-23_Sunderland_Man City
2005-08-24,Arsenal,Fulham,4,1,2005-06,Premier,England,2005-08-24_Arsenal_Fulham
2005-08-24,Blackburn,Tottenham,0,0,2005-06,Premier,England,2005-08-24_Blackburn_Tottenham
2005-08-24,Bolton,Newcastle,2,0,2005-06,Premier,England,2005-08-24_Bolton_Newcastle
2005-08-24,Chelsea,West Brom,4,0,2005-06,Premier,England,2005-08-24_Chelsea_West Brom
2005-08-27,Aston Villa,Blackburn,1,0,2005-06,Premier,England,2005-08-27_Aston Villa_Blackburn
2005-08-27,Fulham,Everton,1,0,2005-06,Premier,England,2005-08-27_Fulham_Everton
2005-08-27,Man City,Portsmouth,2,1,2005-06,Premier,England,2005-08-27_Man City_Portsmouth
2005-08-27,Tottenham,Chelsea,0,2,2005-06,Premier,England,2005-08-27_Tottenham_Chelsea
2005-08-27,West Brom,Birmingham,2,3,2005-06,Premier,England,2005-08-27_West Brom_Birmingham
2005-08-27,West Ham,Bolton,1,2,2005-06,Premier,England,2005-08-27_West Ham_Bolton
2005-08-27,Wigan,Sunderland,1,0,2005-06,Premier,England,2005-08-27_Wigan_Sunderland
2005-08-28,Middlesbrough,Charlton,0,3,2005-06,Premier,England,2005-08-28_Middlesbrough_Charlton
2005-08-28,Newcastle,Man United,0,2,2005-06,Premier,England,2005-08-28_Newcastle_Man United
2005-09-10,Birmingham,Charlton,0,1,2005-06,Premier,England,2005-09-10_Birmingham_Charlton
2005-09-10,Chelsea,Sunderland,2,0,2005-06,Premier,England,2005-09-10_Chelsea_Sunderland
2005-09-10,Everton,Portsmouth,0,1,2005-06,Premier,England,2005-09-10_Everton_Portsmouth
2005-09-10,Man United,Man City,1,1,2005-06,Premier,England,2005-09-10_Man United_Man City
2005-09-10,Middlesbrough,Arsenal,2,1,2005-06,Premier,England,2005-09-10_Middlesbrough_Arsenal
